date,temperature,humidity,humidity,luminosity
2021-11-17 15:11:39.638,21.6,26.8,26.8,143
2021-11-17 15:11:37.626,21.7,26.8,26.8,143
2021-11-17 15:11:35.619,21.6,26.8,26.8,144
2021-11-17 15:11:33.608,21.6,26.7,26.7,144
2021-11-17 15:11:31.597,21.7,26.8,26.8,143
2021-11-17 15:11:29.589,21.7,26.8,26.8,143
2021-11-17 15:11:27.578,21.7,26.8,26.8,143
2021-11-17 15:11:25.567,21.6,26.7,26.7,143
2021-11-17 15:11:23.559,21.7,26.8,26.8,143
2021-11-17 15:11:21.548,21.7,26.8,26.8,143
2021-11-17 15:11:19.537,21.7,26.8,26.8,143
2021-11-17 15:11:17.526,21.7,26.8,26.8,143
2021-11-17 15:11:15.519,21.7,26.8,26.8,143
2021-11-17 15:11:13.507,21.7,26.8,26.8,143
2021-11-17 15:11:11.496,21.7,26.8,26.8,143
2021-11-17 15:11:09.489,21.7,26.8,26.8,143
2021-11-17 15:11:07.477,21.7,26.8,26.8,143
2021-11-17 15:11:05.466,21.7,26.8,26.8,143
2021-11-17 15:11:03.455,21.7,26.8,26.8,143
2021-11-17 15:11:01.447,21.7,26.8,26.8,143
2021-11-17 15:10:59.436,21.7,26.8,26.8,143
2021-11-17 15:10:57.425,21.7,26.8,26.8,143
2021-11-17 15:10:55.417,21.7,26.8,26.8,143
2021-11-17 15:10:53.406,21.7,26.8,26.8,143
2021-11-17 15:10:51.395,21.7,26.8,26.8,143
2021-11-17 15:10:49.383,21.7,26.8,26.8,143
2021-11-17 15:10:47.376,21.7,26.9,26.9,143
2021-11-17 15:10:45.365,21.7,26.9,26.9,143
2021-11-17 15:10:43.354,21.7,26.9,26.9,143
2021-11-17 15:10:41.342,21.7,26.9,26.9,143
2021-11-17 15:10:39.335,21.7,26.9,26.9,143
2021-11-17 15:10:37.324,21.7,27.0,27.0,143
2021-11-17 15:10:35.312,21.7,27.0,27.0,143
2021-11-17 15:10:33.305,21.7,27.0,27.0,143
2021-11-17 15:10:31.294,21.7,27.0,27.0,143
2021-11-17 15:10:29.282,21.7,27.0,27.0,143
2021-11-17 15:10:27.271,21.7,27.0,27.0,143
2021-11-17 15:10:25.264,21.7,27.0,27.0,143
2021-11-17 15:10:23.253,21.7,27.0,27.0,143
2021-11-17 15:10:21.241,21.7,27.0,27.0,143
2021-11-17 15:10:19.234,21.7,27.1,27.1,143
2021-11-17 15:10:17.222,21.7,27.1,27.1,143
2021-11-17 15:10:15.211,21.8,27.1,27.1,143
2021-11-17 15:10:13.200,21.7,27.1,27.1,143
2021-11-17 15:10:11.193,21.7,27.1,27.1,143
2021-11-17 15:10:09.181,21.7,27.1,27.1,143
2021-11-17 15:10:07.170,21.7,27.1,27.1,143
2021-11-17 15:10:05.159,21.7,27.1,27.1,143
2021-11-17 15:10:03.151,21.8,27.2,27.2,143
2021-11-17 15:10:01.140,21.7,27.1,27.1,144
2021-11-17 15:09:59.129,21.8,27.2,27.2,143
2021-11-17 15:09:57.117,21.8,27.2,27.2,144
2021-11-17 15:09:55.110,21.8,27.3,27.3,144
2021-11-17 15:09:53.099,21.8,27.3,27.3,145
2021-11-17 15:09:51.087,21.7,27.1,27.1,144
2021-11-17 15:09:49.080,21.8,27.1,27.1,143
2021-11-17 15:09:47.069,21.8,27.0,27.0,142
2021-11-17 15:09:45.057,21.8,26.9,26.9,143
2021-11-17 15:09:43.046,21.7,26.8,26.8,143
2021-11-17 15:09:41.039,21.8,26.9,26.9,144
2021-11-17 15:09:39.027,21.8,26.9,26.9,143
2021-11-17 15:09:37.016,21.8,26.9,26.9,144
2021-11-17 15:09:35.009,21.7,26.8,26.8,143
2021-11-17 15:09:32.998,21.8,26.8,26.8,143
2021-11-17 15:09:30.986,21.8,26.8,26.8,143
2021-11-17 15:09:28.975,21.8,26.8,26.8,143
2021-11-17 15:09:26.968,21.8,26.8,26.8,143
2021-11-17 15:09:24.956,21.8,26.8,26.8,143
2021-11-17 15:09:22.945,21.8,26.8,26.8,143
2021-11-17 15:09:20.934,21.8,26.8,26.8,143
2021-11-17 15:09:18.926,21.8,26.8,26.8,143
2021-11-17 15:09:16.915,21.8,26.8,26.8,143
2021-11-17 15:09:14.904,21.8,26.8,26.8,143
2021-11-17 15:09:12.896,21.8,26.8,26.8,143
2021-11-17 15:09:10.885,21.8,26.8,26.8,143
2021-11-17 15:09:08.874,21.8,26.8,26.8,143
2021-11-17 15:09:06.862,21.8,26.8,26.8,143
2021-11-17 15:09:04.855,21.8,26.8,26.8,143
2021-11-17 15:09:02.844,21.8,26.8,26.8,142
2021-11-17 15:09:00.832,21.8,26.8,26.8,144
2021-11-17 15:08:58.821,21.8,26.9,26.9,143
2021-11-17 15:08:56.814,21.8,26.9,26.9,143
2021-11-17 15:08:54.803,21.8,26.9,26.9,143
2021-11-17 15:08:52.791,21.8,26.9,26.9,144
2021-11-17 15:08:50.784,21.8,26.9,26.9,144
2021-11-17 15:08:48.773,21.8,26.9,26.9,143
2021-11-17 15:08:46.761,21.8,26.9,26.9,142
2021-11-17 15:08:44.750,21.8,26.9,26.9,142
2021-11-17 15:08:42.743,21.8,27.0,27.0,143
2021-11-17 15:08:40.731,21.8,27.0,27.0,142
2021-11-17 15:08:38.720,21.8,27.0,27.0,144
2021-11-17 15:08:36.713,21.8,27.0,27.0,145
2021-11-17 15:08:34.701,21.8,27.0,27.0,144
2021-11-17 15:08:32.690,21.8,27.0,27.0,144
2021-11-17 15:08:30.679,21.8,27.0,27.0,144
2021-11-17 15:08:28.672,21.8,27.1,27.1,144
2021-11-17 15:08:26.660,21.8,27.1,27.1,144
2021-11-17 15:08:24.649,21.8,27.1,27.1,144
2021-11-17 15:08:22.637,21.8,27.1,27.1,144
2021-11-17 15:08:20.629,21.8,27.1,27.1,145
2021-11-17 15:08:18.618,21.8,27.1,27.1,144
2021-11-17 15:08:16.607,21.8,27.1,27.1,144
2021-11-17 15:08:14.595,21.8,27.2,27.2,144
2021-11-17 15:08:12.588,21.8,27.2,27.2,144
2021-11-17 15:08:10.577,21.7,27.1,27.1,144
2021-11-17 15:08:08.566,21.8,27.2,27.2,144
2021-11-17 15:08:06.558,21.8,27.1,27.1,145
2021-11-17 15:08:04.547,21.8,27.1,27.1,144
2021-11-17 15:08:02.536,21.8,27.1,27.1,144
2021-11-17 15:08:00.524,21.8,27.1,27.1,144
2021-11-17 15:07:58.517,21.7,27.0,27.0,144
2021-11-17 15:07:56.506,21.8,27.1,27.1,144
2021-11-17 15:07:54.494,21.8,27.1,27.1,144
2021-11-17 15:07:52.483,21.7,27.1,27.1,144
2021-11-17 15:07:50.476,21.7,27.1,27.1,144
2021-11-17 15:07:48.465,21.8,27.1,27.1,141
2021-11-17 15:07:46.453,21.8,27.1,27.1,145
2021-11-17 15:07:44.442,21.7,27.1,27.1,144
2021-11-17 15:07:42.435,21.8,27.2,27.2,145
2021-11-17 15:07:40.423,21.8,27.2,27.2,145
2021-11-17 15:07:38.412,21.7,27.1,27.1,144
2021-11-17 15:07:36.405,21.8,27.2,27.2,144
2021-11-17 15:07:34.393,21.8,27.2,27.2,145
2021-11-17 15:07:32.382,21.8,27.2,27.2,145
2021-11-17 15:07:30.371,21.8,27.1,27.1,145
2021-11-17 15:07:28.363,21.8,27.1,27.1,144
2021-11-17 15:07:26.352,21.8,27.1,27.1,144
2021-11-17 15:07:24.341,21.8,27.0,27.0,145
2021-11-17 15:07:22.333,21.8,27.0,27.0,145
2021-11-17 15:07:20.323,21.8,27.0,27.0,143
2021-11-17 15:07:18.311,21.8,26.9,26.9,146
2021-11-17 15:07:16.300,21.8,26.9,26.9,144
2021-11-17 15:07:14.293,21.8,26.9,26.9,144
2021-11-17 15:07:12.281,21.8,26.9,26.9,145
2021-11-17 15:07:10.270,21.8,26.9,26.9,143
2021-11-17 15:07:08.259,21.8,26.9,26.9,144
2021-11-17 15:07:06.251,21.8,26.8,26.8,144
2021-11-17 15:07:04.240,21.8,26.8,26.8,144
2021-11-17 15:07:02.229,21.8,26.8,26.8,144
2021-11-17 15:07:00.221,21.8,26.8,26.8,143
2021-11-17 15:06:58.210,21.8,26.8,26.8,144
2021-11-17 15:06:56.199,21.8,26.8,26.8,145
2021-11-17 15:06:54.187,21.8,26.8,26.8,143
2021-11-17 15:06:52.180,21.8,26.8,26.8,143
2021-11-17 15:06:50.169,21.8,26.8,26.8,143
2021-11-17 15:06:48.157,21.8,26.8,26.8,144
2021-11-17 15:06:46.146,21.8,26.8,26.8,143
2021-11-17 15:06:44.139,21.8,26.8,26.8,143
2021-11-17 15:06:42.128,21.8,26.8,26.8,144
2021-11-17 15:06:40.116,21.8,26.9,26.9,144
2021-11-17 15:06:38.109,21.8,26.9,26.9,145
2021-11-17 15:06:36.098,21.8,26.9,26.9,144
2021-11-17 15:06:34.087,21.8,26.9,26.9,144
2021-11-17 15:06:32.075,21.9,27.0,27.0,144
2021-11-17 15:06:30.068,21.9,27.0,27.0,145
2021-11-17 15:06:28.056,21.8,27.0,27.0,144
2021-11-17 15:06:26.045,21.9,27.0,27.0,144
2021-11-17 15:06:24.038,21.9,27.1,27.1,145
2021-11-17 15:06:22.026,21.8,27.1,27.1,145
2021-11-17 15:06:20.015,21.8,27.1,27.1,145
2021-11-17 15:06:18.004,21.9,27.2,27.2,145
2021-11-17 15:06:15.997,21.9,27.2,27.2,145
2021-11-17 15:06:13.985,21.9,27.2,27.2,145
2021-11-17 15:06:11.974,21.8,27.1,27.1,143
2021-11-17 15:06:09.963,21.8,27.2,27.2,143
2021-11-17 15:06:07.955,21.8,27.2,27.2,143
2021-11-17 15:06:05.944,21.8,27.2,27.2,143
2021-11-17 15:06:03.933,21.8,27.2,27.2,144
2021-11-17 15:06:01.925,21.8,27.2,27.2,143
2021-11-17 15:05:59.914,21.8,27.3,27.3,143
2021-11-17 15:05:57.903,21.8,27.3,27.3,143
2021-11-17 15:05:55.891,21.8,27.3,27.3,143
2021-11-17 15:05:53.884,21.8,27.3,27.3,143
2021-11-17 15:05:51.873,21.8,27.3,27.3,143
2021-11-17 15:05:49.861,21.8,27.3,27.3,143
2021-11-17 15:05:47.854,21.8,27.3,27.3,144
2021-11-17 15:05:45.843,21.8,27.3,27.3,144
2021-11-17 15:05:43.832,21.8,27.3,27.3,143
2021-11-17 15:05:41.820,21.8,27.3,27.3,144
2021-11-17 15:05:39.813,21.8,27.4,27.4,143
2021-11-17 15:05:37.802,21.8,27.4,27.4,144
2021-11-17 15:05:35.790,21.8,27.4,27.4,145
2021-11-17 15:05:33.779,21.8,27.5,27.5,144
2021-11-17 15:05:31.772,21.8,27.5,27.5,144
2021-11-17 15:05:29.760,21.8,27.5,27.5,144
2021-11-17 15:05:27.749,21.8,27.5,27.5,144
2021-11-17 15:05:25.738,21.8,27.5,27.5,144
2021-11-17 15:05:23.730,21.8,27.5,27.5,145
2021-11-17 15:05:21.719,21.8,27.5,27.5,143
2021-11-17 15:05:19.708,21.8,27.5,27.5,144
2021-11-17 15:05:17.700,21.8,27.5,27.5,144
2021-11-17 15:05:15.689,21.8,27.5,27.5,144
2021-11-17 15:05:13.678,21.8,27.5,27.5,143
2021-11-17 15:05:11.666,21.8,27.6,27.6,143
2021-11-17 15:05:09.659,21.8,27.6,27.6,143
2021-11-17 15:05:07.648,21.8,27.6,27.6,146
2021-11-17 15:05:05.637,21.7,27.6,27.6,145
2021-11-17 15:05:03.625,21.8,27.7,27.7,145
2021-11-17 15:05:01.618,21.7,27.6,27.6,144
2021-11-17 15:04:59.606,21.8,27.7,27.7,145
2021-11-17 15:04:57.595,21.7,27.6,27.6,145
2021-11-17 15:04:55.584,21.8,27.7,27.7,145
2021-11-17 15:04:53.576,21.8,27.7,27.7,145
2021-11-17 15:04:51.565,21.7,27.7,27.7,145
2021-11-17 15:04:49.554,21.8,27.8,27.8,145
2021-11-17 15:04:47.547,21.8,27.8,27.8,145
2021-11-17 15:04:45.535,21.8,27.8,27.8,145
2021-11-17 15:04:43.524,21.8,27.8,27.8,145
2021-11-17 15:04:41.513,21.8,27.8,27.8,145
2021-11-17 15:04:39.505,21.8,27.9,27.9,145
2021-11-17 15:04:37.494,21.8,27.9,27.9,145
2021-11-17 15:04:35.483,21.8,28.0,28.0,144
2021-11-17 15:04:33.471,21.8,28.0,28.0,145
2021-11-17 15:04:31.464,21.8,28.0,28.0,145
2021-11-17 15:04:29.453,21.8,28.0,28.0,145
2021-11-17 15:04:27.441,21.8,28.0,28.0,145
2021-11-17 15:04:25.435,21.8,28.0,28.0,145
2021-11-17 15:04:23.423,21.8,28.0,28.0,145
2021-11-17 15:04:21.411,21.8,28.0,28.0,145
2021-11-17 15:04:19.400,21.8,28.0,28.0,145
2021-11-17 15:04:17.392,21.8,28.0,28.0,145
2021-11-17 15:04:15.381,21.8,28.0,28.0,145
2021-11-17 15:04:13.370,21.8,28.0,28.0,145
2021-11-17 15:04:11.358,21.8,28.0,28.0,145
2021-11-17 15:04:09.351,21.8,28.0,28.0,144
2021-11-17 15:04:07.340,21.8,27.9,27.9,145
2021-11-17 15:04:05.328,21.8,27.9,27.9,145
2021-11-17 15:04:03.321,21.8,27.9,27.9,145
2021-11-17 15:04:01.310,21.8,27.9,27.9,145
2021-11-17 15:03:59.299,21.8,27.9,27.9,144
2021-11-17 15:03:57.287,21.8,27.9,27.9,145
2021-11-17 15:03:55.280,21.8,27.9,27.9,145
2021-11-17 15:03:53.269,21.8,27.9,27.9,145
2021-11-17 15:03:51.257,21.8,27.9,27.9,145
2021-11-17 15:03:49.246,21.8,27.9,27.9,145
2021-11-17 15:03:47.239,21.8,27.9,27.9,145
2021-11-17 15:03:45.227,21.8,27.9,27.9,145
2021-11-17 15:03:43.216,21.8,27.9,27.9,144
2021-11-17 15:03:41.205,21.7,27.8,27.8,145
2021-11-17 15:03:39.197,21.8,27.8,27.8,145
2021-11-17 15:03:37.186,21.8,27.8,27.8,145
2021-11-17 15:03:35.175,21.8,27.8,27.8,144
2021-11-17 15:03:33.163,21.8,27.8,27.8,144
2021-11-17 15:03:31.156,21.8,27.8,27.8,144
2021-11-17 15:03:29.145,21.8,27.8,27.8,144
2021-11-17 15:03:27.133,21.7,27.6,27.6,145
2021-11-17 15:03:25.126,21.8,27.7,27.7,143
2021-11-17 15:03:23.115,21.8,27.6,27.6,145
2021-11-17 15:03:21.104,21.7,27.5,27.5,145
2021-11-17 15:03:19.093,21.7,27.5,27.5,145
2021-11-17 15:03:17.086,21.7,27.5,27.5,145
2021-11-17 15:03:15.074,21.8,27.6,27.6,145
2021-11-17 15:03:13.063,21.7,27.6,27.6,145
2021-11-17 15:03:11.052,21.8,27.6,27.6,145
2021-11-17 15:03:09.044,21.7,27.6,27.6,145
2021-11-17 15:03:07.033,21.8,27.6,27.6,145
2021-11-17 15:03:05.021,21.8,27.6,27.6,145
2021-11-17 15:03:03.010,21.8,27.6,27.6,145
2021-11-17 15:03:01.003,21.8,27.6,27.6,145
2021-11-17 15:02:58.992,21.8,27.6,27.6,145
2021-11-17 15:02:56.980,21.8,27.5,27.5,144
2021-11-17 15:02:54.973,21.7,27.5,27.5,145
2021-11-17 15:02:52.962,21.8,27.5,27.5,145
2021-11-17 15:02:50.950,21.8,27.5,27.5,143
2021-11-17 15:02:48.939,21.8,27.6,27.6,144
2021-11-17 15:02:46.932,21.8,27.6,27.6,145
2021-11-17 15:02:44.921,21.7,27.5,27.5,145
2021-11-17 15:02:42.909,21.7,27.5,27.5,145
2021-11-17 15:02:40.898,21.8,27.5,27.5,145
2021-11-17 15:02:38.890,21.8,27.5,27.5,145
2021-11-17 15:02:36.879,21.8,27.4,27.4,145
2021-11-17 15:02:34.868,21.8,27.4,27.4,145
2021-11-17 15:02:32.856,21.7,27.3,27.3,143
2021-11-17 15:02:30.849,21.7,27.3,27.3,145
2021-11-17 15:02:28.838,21.7,27.3,27.3,145
2021-11-17 15:02:26.827,21.8,27.3,27.3,145
2021-11-17 15:02:24.819,21.7,27.3,27.3,145
2021-11-17 15:02:22.808,21.7,27.3,27.3,144
2021-11-17 15:02:20.797,21.7,27.3,27.3,144
2021-11-17 15:02:18.785,21.7,27.3,27.3,145
2021-11-17 15:02:16.777,21.7,27.3,27.3,145
2021-11-17 15:02:14.766,21.7,27.3,27.3,145
2021-11-17 15:02:12.755,21.7,27.3,27.3,145
2021-11-17 15:02:10.743,21.7,27.3,27.3,145
2021-11-17 15:02:08.736,21.7,27.3,27.3,145
2021-11-17 15:02:06.725,21.7,27.3,27.3,145
2021-11-17 15:02:04.713,21.7,27.3,27.3,145
2021-11-17 15:02:02.706,21.7,27.3,27.3,145
2021-11-17 15:02:00.695,21.7,27.3,27.3,145
2021-11-17 15:01:58.684,21.7,27.3,27.3,145
2021-11-17 15:01:56.672,21.8,27.4,27.4,145
2021-11-17 15:01:54.665,21.7,27.3,27.3,145
2021-11-17 15:01:52.654,21.7,27.3,27.3,145
2021-11-17 15:01:50.642,21.7,27.3,27.3,145
2021-11-17 15:01:48.631,21.7,27.3,27.3,144
2021-11-17 15:01:46.624,21.7,27.3,27.3,144
2021-11-17 15:01:44.612,21.7,27.3,27.3,145
2021-11-17 15:01:42.601,21.7,27.3,27.3,145
2021-11-17 15:01:40.594,21.7,27.3,27.3,145
2021-11-17 15:01:38.582,21.7,27.3,27.3,144
2021-11-17 15:01:36.571,21.7,27.3,27.3,144
2021-11-17 15:01:34.560,21.7,27.3,27.3,145
2021-11-17 15:01:32.552,21.7,27.3,27.3,144
2021-11-17 15:01:30.541,21.7,27.3,27.3,144
2021-11-17 15:01:28.530,21.7,27.3,27.3,144
2021-11-17 15:01:26.518,21.7,27.3,27.3,144
2021-11-17 15:01:24.511,21.7,27.3,27.3,144
2021-11-17 15:01:22.500,21.7,27.3,27.3,144
2021-11-17 15:01:20.488,21.7,27.3,27.3,144
2021-11-17 15:01:18.478,21.7,27.2,27.2,144
2021-11-17 15:01:16.471,21.7,27.3,27.3,144
2021-11-17 15:01:14.459,21.7,27.3,27.3,144
2021-11-17 15:01:12.448,21.7,27.3,27.3,144
2021-11-17 15:01:10.441,21.7,27.3,27.3,144
2021-11-17 15:01:08.429,21.7,27.3,27.3,144
2021-11-17 15:01:06.418,21.7,27.3,27.3,144
2021-11-17 15:01:04.407,21.7,27.3,27.3,144
2021-11-17 15:01:02.399,21.7,27.3,27.3,144
2021-11-17 15:01:00.388,21.7,27.3,27.3,144
2021-11-17 15:00:58.377,21.7,27.3,27.3,145
2021-11-17 15:00:56.369,21.7,27.3,27.3,145
2021-11-17 15:00:54.358,21.7,27.3,27.3,145
2021-11-17 15:00:52.347,21.7,27.3,27.3,145
2021-11-17 15:00:50.336,21.7,27.3,27.3,145
2021-11-17 15:00:48.328,21.7,27.3,27.3,144
2021-11-17 15:00:46.317,21.7,27.4,27.4,144
2021-11-17 15:00:44.306,21.7,27.3,27.3,144
2021-11-17 15:00:42.294,21.7,27.4,27.4,144
2021-11-17 15:00:40.287,21.7,27.3,27.3,144
2021-11-17 15:00:38.276,21.7,27.3,27.3,144
2021-11-17 15:00:36.264,21.7,27.3,27.3,144
2021-11-17 15:00:34.257,21.7,27.4,27.4,144
2021-11-17 15:00:32.246,21.7,27.3,27.3,144
2021-11-17 15:00:30.234,21.7,27.3,27.3,144
2021-11-17 15:00:28.223,21.7,27.3,27.3,144
2021-11-17 15:00:26.216,21.7,27.3,27.3,144
2021-11-17 15:00:24.204,21.7,27.3,27.3,144
2021-11-17 15:00:22.193,21.7,27.3,27.3,143
2021-11-17 15:00:20.182,21.7,27.3,27.3,143
2021-11-17 15:00:18.174,21.7,27.3,27.3,143
